id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9685333,https://www.airbnb.com/rooms/9685333,20201025050911,2020-10-25,Cozy 2BR @ Kowloon downtown - walk to TST (1-6pax),"Our cool & warm apt. is conveniently located in the very center of HK where next to a major transportation hub : <br />Hung Hom & Ho Man Tin MTR & is leisurely short walk to whampoa MTR. Also, walking to Tsim Sha Tsui (TST) area from Hunghom MTR exit D is just 10mins away.<br /><br />** We also have another 2bedrooms modern apartment just newly renovated with all brand new furniture ready to welcome you. Please visit the link below for details and pics :-<br /><br />https://abnb.me/KjpsaLrjmS<br /><br /><b>The space</b><br />This is my family's apartment. Since they only in HK a few months a year, we would like share our place when they travel and hope u enjoy staying in our sweet sweet home. <br /><br />This 2bedroom apartment is spacious in about 556 Sq.ft. Its brand new furniture and tailor-made quality bedding, to provide you with the best comfort. We keep replacing new bedding and linens to maintain the high quality and cleanliness. The apartment is very clean and cozy with lovely","We are in the downtown HK and is just few mins walk from Hung Hom & Ho Man Tin MTR exit B1, bus stop and Ferry. Walking to Tsim Sha Tsui (TST) area (shopping paradise - Canton Road, Nathan road, Harbour City, Kowloon Park, The One, iSquare, the Mira and Museums...) from Hunghom MTR exit D is just 10mins away. So its very easy access to the virtual attractions all around HK.",https://a0.muscache.com/pictures/a61304d1-da61-4ca0-98df-d384a6e77dc6.jpg,46975162,https://www.airbnb.com/users/show/46975162,Michelle,2015-10-19,Hong Kong,"Hi I am a native HK Chinese. I love travel and meet people from all over the world. I travel quite a lot and I have been to many cities around Europe, Australia and Asia. I love staying in apartment when I travel to learn more about the local cultures, languages and lifestyles. So I know what you need and will do my best to make your stay more comfortable and enjoyable.  

Apart from being a superhost, I would be pleased to be your local guide to show u the hidden side of old hk and see how local people live in that small but energetic city. A half day tour is hk480 per person. 

Tailor made tour will be according to your interest and time. Such as:-

~ making dumplings (other traditional Chinese food where available) in a studio, with shopping ingredients in wet market together. All equipments and ingredients incl. 

~ having a nice traditional Chinese meals or hotpot with a local family in their flat to experience locals lifestyle in real life. 

~ explore an area known for its deep-rooted fabric / fashion sourcing (incl fabric, beads, trim, buttons, leather, wool, pearls, tools ....) for many local and international designers! 

~ tour for viewing luxury apartments in HK with licensed real estate agency. 

~ A fun Cantonese lesson with a native speaker. So u can live like a local :) 

~ A nice relaxing deep tissue / shiatsu aroma massage hk480/hr. Hk780/2hrs. 

And whats more ....! Let me know your fantasy about HK and I will always make ur dreams come true !! Pls free feel to ask for more details :)

I look forward to be your new friend in HK and look forward to meeting u soon ;)

Cheers, 
Michelle xx",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a0b8d361-d3d9-4a0a-9702-bf63b778fa2f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a0b8d361-d3d9-4a0a-9702-bf63b778fa2f.jpg?aki_policy=profile_x_medium,Hung Hom,4,4,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,"Hong Kong, Kowloon, Hong Kong",Kowloon City,,22.30565,114.18574,Entire apartment,Entire home/apt,6,,1 bath,2,2,"[""Shampoo"", ""Extra pillows and blankets"", ""Table corner guards"", ""Lockbox"", ""Oven"", ""Stove"", ""Wifi"", ""Window guards"", ""Refrigerator"", ""Fire extinguisher"", ""Cooking basics"", ""Long term stays allowed"", ""Bed linens"", ""Children\u2019s books and toys"", ""Children\u2019s dinnerware"", ""Single level home"", ""Essentials"", ""Kitchen"", ""Stair gates"", ""Hair dryer"", ""First aid kit"", ""Air conditioning"", ""Microwave"", ""Elevator"", ""TV"", ""Laptop-friendly workspace"", ""Paid parking on premises"", ""Iron"", ""Hot water"", ""Hangers"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cable TV""]",$988.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,29,59,89,364,2020-10-25,69,0,0,2015-12-23,2019-10-24,97,10,10,10,10,9,10,,f,3,2,1,0,1.17
9687046,https://www.airbnb.com/rooms/9687046,20201025050911,2020-10-25,è±ªåŽå¤§æˆ¿,"è·ç¦»é—»åä¸­å¤–çš„åº™è¡—äº¦ä¸è¿‡5åˆ†é’Ÿä¹‹é¥ï¼Œä¸‹æ¥¼è¿‡å¯¹é¢é©¬è·¯æœ‰å¾ˆå¤šé¦™æ¸¯ç‰¹è‰²çš„å¤§ç‰Œæ¡£ã€‚<br /><br /><b>The space</b><br />This simply decorated studio is well-equipped with all basic living necessity<br />è¿™é—´å¥—æˆ¿ç®€å•æ¸…æ´,å„ç§åŸºæœ¬ç”Ÿæ´»è®¾å¤‡éƒ½é½å…¨,å¸Œæœ›æä¾›ä¸€ä¸ªæ–¹ä¾¿ä¹¾å‡€çš„ä½å®¿çŽ¯å¢ƒç»™å¤§å®¶<br /><br />The double bed is good for 2 people.<br />Also has a private bathroom + FREE wireless internet Convenient and allow you complete privacy<br />æˆ¿é—´æœ‰ä¸€å¼ åŒäººåºŠ,ç‹¬ç«‹å«æµ´è®¾å¤‡åŠå…è´¹æ— çº¿ä¸Šç½‘<br /><br />We hope to provide a nice, clean, simply and budget accommodation to all Hong Kong travelers. Hope you enjoy your stay and look forward to see you!<br />å¤§åŽ¦æœ‰ç”µæ¢¯,ä¸ç”¨æ­¥è¡Œä¸Šæ¥¼ã€‚æˆ‘ä»¬å¸Œæœ›æä¾›ä¹¾å‡€å®žæƒ çš„æˆ¿é—´ç»™ä½ !<br /><br />From here to:<br />Central / Wan Chi / Causeway Bay: 15 mins<br />Hong Kong - Macau Ferry Pier: 15 mins<br />Ocean Park: 30 mins<br />Disneyland: 30 mins<br />ä¸­çŽ¯ä¸¶æ¹¾ä»”ä¸¶é“œé”£æ¹¾ : 15åˆ†é’Ÿ<br />æ¸¯æ¾³ç å¤´ : 15åˆ†é’Ÿ<br />æµ·æ´‹å…¬å›­ : 30åˆ†é’Ÿ<br />è¿ªå£«å°¼ä¹å›­ : 30åˆ†é’Ÿ",,https://a0.muscache.com/pictures/ae040543-3553-4ff9-b5e2-a78e3b08194f.jpg,49525455,https://www.airbnb.com/users/show/49525455,Fung,2015-11-21,HK,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/2c098d14-c938-4608-9df1-fcf1efce911e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c098d14-c938-4608-9df1-fcf1efce911e.jpg?aki_policy=profile_x_medium,Jordan,5,5,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,,Yau Tsim Mong,,22.30539,114.17124,Private room in apartment,Private room,2,,1 bath,1,1,"[""Shampoo"", ""Essentials"", ""Hot tub"", ""Hangers"", ""Elevator"", ""TV"", ""Wifi"", ""Hair dryer""]",$350.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,12,0,0,2015-12-13,2017-11-25,84,8,7,9,9,10,8,,f,5,0,5,0,0.20
9691156,https://www.airbnb.com/rooms/9691156,20201025050911,2020-10-25,NEW Amazing Apt @ Central Wan Chai!,"Newly renovated designer apartment in the heart of Wan Chai, literally seconds away from the MTR station, restaurants, bars and entertainment area. <br />A beautiful space with a  walk-in rain shower, Free WIFI, TV, comfy Queen Size bed and open kitchen.<br /><br /><b>The space</b><br />Newly renovated designer apartment (Dec 2015) in an older building in the heart of Wan Chai, literally seconds away from the MTR station, restaurants, bars and entertainment area.<br /><br />The location is perfect for both business travelers and tourists exploring Hong Kong:<br />-  1 min walk to Wan Chai MTR Station<br />- Walking distance to Admiralty <br />- Less than 5 mins to Central or Tsim Sha Tsui by MTR (2 stops)<br />- Less than 3 mins to Causeway Bay by MTR (1 stop)<br />- Right in between the old and newer part of Wan Chai, with a great mix of local bars, restaurants and high-end modern restaurants.<br /><br />The space itself is beautifully renovated:<br /><br />- Open, bright views (a rar","A minute walk from MTR station. Loads of bus, mini bus and taxi access.",https://a0.muscache.com/pictures/79c1cd0c-8d6e-40d0-a31b-04c50cbfeb49.jpg,5056201,https://www.airbnb.com/users/show/5056201,Joyce,2013-02-12,Hong Kong,"We are a couple from the UK, currently living and working in Hong Kong. Joyce runs her own Interior Design Firm. We just finished renovating our first apartment, and will start with the second one soon.
In our spare time we love to hike on one of the many amazing trails Hong Kong has to offer, travel, eat and take our dog to the beach. If you have any questions about our place or HK in general, feel free to ask!",within an hour,100%,47%,f,https://a0.muscache.com/im/pictures/user/f1dd5138-9a8a-45d7-8ecf-29d267c7bb82.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1dd5138-9a8a-45d7-8ecf-29d267c7bb82.jpg?aki_policy=profile_x_medium,Soho,3,3,"['email', 'phone', 'reviews', 'jumio', 'work_email']",t,t,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,,22.27626,114.17273,Entire apartment,Entire home/apt,2,,1 bath,,0,"[""Shampoo"", ""Carbon monoxide alarm"", ""Stove"", ""Coffee maker"", ""Wifi"", ""Refrigerator"", ""Cooking basics"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Air conditioning"", ""Microwave"", ""Elevator"", ""TV"", ""Laptop-friendly workspace"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Smart lock"", ""Cable TV""]",$880.00,28,1125,28,28,1125,1125,28.0,1125.0,,t,30,60,90,180,2020-10-25,79,1,0,2015-12-26,2019-11-01,94,10,9,9,10,10,9,,f,3,3,0,0,1.34
9700071,https://www.airbnb.com/rooms/9700071,20201025050911,2020-10-25,A cozy apartment in the center of the city!,"A well-furnished apartment located in the heart of city. 5 mins walk to Tin Hau MTR station and 30 secs to a tram station.  many many nice restaurants and supermarket around.  A big and comfortable bed (queenâ€™s size) perfect fit for a couple.<br /><br />Lots of day light and quiet neighborhood.  <br /><br />A very convenient, compact and sparkling clean apartment with everything you need. <br /><br />You can check more details re amenities I have posted in other sections of my post :)<br /><br />(English speaking guests only)<br /><br /><b>The space</b><br />A compact apartment but you will get everything u need<br /><br /><b>Other things to note</b><br />Only can communicate with English speakers<br /><br />Floors in the apartment is well cleaned before you check in.  New slippers will be available.  Please take off your shoes when entering into the apartment. <br /><br />Super thanks",Downstairs has a supermarket and a big fresh market.  Many restaurants nearby.  5 mins Walking distance to MTR and tram station just downstairs,https://a0.muscache.com/pictures/3ed7bbc9-402e-4eae-9788-61a9c2b7d0ef.jpg,12142774,https://www.airbnb.com/users/show/12142774,Carly,2014-02-11,"Hong Kong, Hong Kong","I love traveling and happy to explore new places, cultures, food, wine and people :)  ",N/A,N/A,50%,f,https://a0.muscache.com/im/pictures/user/eb4e857e-24e5-4ead-a7d5-98f3d7abebdb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/eb4e857e-24e5-4ead-a7d5-98f3d7abebdb.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Hong Kong , Hong Kong Island, Hong Kong",Eastern,,22.28657,114.19372,Entire apartment,Entire home/apt,2,,1 bath,1,1,"[""Shampoo"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Heating"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Wifi"", ""TV"", ""Laptop-friendly workspace"", ""Bed linens""]",$650.00,2,7,2,2,7,7,2.0,7.0,,t,0,0,0,81,2020-10-25,36,0,0,2016-01-05,2019-04-28,99,10,10,10,10,10,10,,f,1,1,0,0,0.62
9704421,https://www.airbnb.com/rooms/9704421,20201025050911,2020-10-25,8 Beds Female Dorm 2,"This dormitory is including comfort bunk bed, clean and basic bed linings and personal lockers.<br /><br />The room is bright and lots of fresh air because there are many windows in the room.<br /><br />Air-conditioner is provided in the room.<br /><br />No curfew ( Just remember to bring your key!)<br /><br /><b>The space</b><br />We provide the below things for every guest :<br />- Comfort bunk bed<br />- Clean and basic bed linings<br />- Personal locker (with lock)<br />- Reading light<br />- International plug and USB adapter<br /><br /><b>Guest access</b><br />Fully access to all facilities including:<br />-Free Wifi<br />-Free tourist information <br />-Free water, coffee and tea<br />-24 hours hot shower<br />-Fridge and microwave<br />-Comfort sofa<br />-Hair Dryer<br />-4 Shared bathroom<br />-Air-conditioner and fan<br />-Books exchange","You can reach the below shop and transportation within 2mins by walk!!<br />-24hours McDonalds <br />-Tsim Sha Tsui Metro Station (Exit A1 / C1 / H)<br />-Airport bus Station, bus no. A21 (Day-time) / N21(Over-night)<br />-Taxi stop<br />-Local style restaurant<br />-Convenience store<br />-I-square Shopping mall<br />-Supermarket<br />-Bar<br />-Cinema",https://a0.muscache.com/pictures/274c950b-095f-41bb-9029-33eb64419306.jpg,46129288,https://www.airbnb.com/users/show/46129288,Traveller'S,2015-10-09,"Hong Kong, Australia","We had been being backpacking and travelling in many countries. Therefore we know what a traveller exactly needs. We set up this hostel is aimed to provide budget and comfort accommodation to you.

We are Located at the heart of Kowloon - Tsim Sha Tsui. Easy accessible from airport and to everywhere in Hong Kong even Macau and China nearby.
1 minute walking distance to MTR station and 2 minutes to airport bus stop.",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,16,16,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Kowloon, New Territories, Hong Kong",Yau Tsim Mong,,22.29621,114.17255,Shared room in hostel,Shared room,8,,4 shared baths,1,8,"[""Shampoo"", ""Fire extinguisher"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Laptop-friendly workspace"", ""TV"", ""Dryer"", ""Smoke alarm"", ""First aid kit""]",$231.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,3,0,0,2016-01-01,2016-10-29,87,10,9,10,10,9,8,,f,16,0,0,16,0.05
9705055,https://www.airbnb.com/rooms/9705055,20201025050911,2020-10-25,8 Beds Female Dorm 3,"This dormitory is including comfort bunk bed, clean and basic bed linings and personal lockers.<br /><br />The room is bright and lots of fresh air because there are many windows in the room.<br /><br />Air-conditioner is provided in the room.<br /><br />No curfew ( Just remember to bring your key!)<br /><br /><b>The space</b><br />We provide the below things for every guest :<br />- Comfort bunk bed<br />- Clean and basic bed linings<br />- Personal locker (with lock)<br />- Reading light<br />- International plug and USB adapter<br /><br /><b>Guest access</b><br />Fully access to all facilities including:<br />-Free Wifi<br />-Free tourist information <br />-Free water, coffee and tea<br />-24 hours hot shower<br />-Fridge and microwave<br />-Comfort sofa<br />-Hair Dryer<br />-4 Shared bathroom<br />-Air-conditioner and fan<br />-Books exchange","You can reach the below shop and transportation within 2mins by walk!!<br />-24hours McDonalds <br />-Tsim Sha Tsui Metro Station (Exit A1 / C1 / H)<br />-Airport bus Station, bus no. A21 (Day-time) / N21(Over-night)<br />-Taxi stop<br />-Local style restaurant<br />-Convenience store<br />-I-square Shopping mall<br />-Supermarket<br />-Bar<br />-Cinema",https://a0.muscache.com/pictures/a4297eec-049e-4035-bb0f-073fd7842252.jpg,46129288,https://www.airbnb.com/users/show/46129288,Traveller'S,2015-10-09,"Hong Kong, Australia","We had been being backpacking and travelling in many countries. Therefore we know what a traveller exactly needs. We set up this hostel is aimed to provide budget and comfort accommodation to you.

We are Located at the heart of Kowloon - Tsim Sha Tsui. Easy accessible from airport and to everywhere in Hong Kong even Macau and China nearby.
1 minute walking distance to MTR station and 2 minutes to airport bus stop.",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,16,16,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Kowloon, New Territories, Hong Kong",Yau Tsim Mong,,22.29764,114.17129,Shared room in hostel,Shared room,8,,4 shared baths,1,8,"[""Fire extinguisher"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Laptop-friendly workspace"", ""TV"", ""Dryer"", ""Smoke alarm"", ""First aid kit""]",$231.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,5,0,0,2015-12-25,2017-04-03,88,10,10,9,10,10,9,,f,16,0,0,16,0.08
9705574,https://www.airbnb.com/rooms/9705574,20201025050911,2020-10-25,"(28-6), 6 beds boy room ç”·ç”Ÿæˆ¿,3 Mins to jordan MTR","""Share room in 6 persons"" It is 3 minutes walk  from JORDAN MTR station. It is easy for shopping and dinning. There are 24-hour convenience shops, supermarket and local restaurants.Our hostel is near Temple Street in Yau MaTei and Harbour city at TST<br /><br /><b>The space</b><br />""Share Bathroom"" Room (å…±ç”¨æ·‹æµ´é–“)<br />Address: Vincent house, No.30-30A, Jordan road, Kowloon<br />åœ°å€: é¦™æ¸¯ä¹é¾ä½æ•¦, ä½æ•¦é“30-30Aè™Ÿ, æ°¸ç››å¤§å»ˆ,<br /><br /><b>Guest access</b><br />Check in time : after 15:00, check out time : before 12:00, however,  you may put the luggage at corridor if you arrive early or want to go out sightseeing then take back later, please don't leave any valuable goods here and please be punctual to check in and out^^ Thanks.",,https://a0.muscache.com/pictures/b9d24406-149e-411a-a54a-8b9ad4e82226.jpg,4125106,https://www.airbnb.com/users/show/4125106,Hostel,2012-11-12,China,"I'm a travel lover living in Hong Kong. I always find it a wonderful experience meeting people from different culture. I have met some fabulous people and hosts who made my traveling experience especially memorable and sweet, and I would love to offer the same to those who visiting Hong Kong :)",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/ce19f0bf-8e94-46a6-af02-e70fdb89e553.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce19f0bf-8e94-46a6-af02-e70fdb89e553.jpg?aki_policy=profile_x_medium,Jordan,7,7,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,f,,Yau Tsim Mong,,22.3078,114.17014,Shared room in apartment,Shared room,1,,2 shared baths,1,1,"[""Shampoo"", ""Air conditioning"", ""Essentials"", ""Hot tub"", ""Elevator"", ""TV"", ""Wifi""]",$114.00,28,999,28,28,999,999,28.0,999.0,,t,30,60,90,365,2020-10-25,30,0,0,2015-12-14,2017-11-11,87,9,10,9,10,10,9,,f,7,0,1,6,0.51
9705796,https://www.airbnb.com/rooms/9705796,20201025050911,2020-10-25,8 Beds Female Dorm 4,"This dormitory is including comfort bunk bed, clean and basic bed linings and personal lockers.<br /><br />The room is bright and lots of fresh air because there are many windows in the room.<br /><br />Air-conditioner is provided in the room.<br /><br />No curfew ( Just remember to bring your key!)<br /><br /><b>The space</b><br />We provide the below things for every guest :<br />- Comfort bunk bed<br />- Clean and basic bed linings<br />- Personal locker (with lock)<br />- Reading light<br />- International plug and USB adapter<br /><br /><b>Guest access</b><br />Fully access to all facilities include TV, fridge, microwave, comfort sofa, free WiFi access.","You can reach the below shop and transportation within 2mins by walk!!<br />-24hours McDonalds <br />-Tsim Sha Tsui Metro Station (Exit A1 / C1 / H)<br />-Airport bus Station, bus no. A21 (Day-time) / N21(Over-night)<br />-Taxi stop<br />-Local style restaurant<br />-Convenience store<br />-I-square Shopping mall<br />-Supermarket<br />-Bar<br />-Cinema",https://a0.muscache.com/pictures/92515c24-1b77-4f0c-a626-3eefe9c4afe6.jpg,46129288,https://www.airbnb.com/users/show/46129288,Traveller'S,2015-10-09,"Hong Kong, Australia","We had been being backpacking and travelling in many countries. Therefore we know what a traveller exactly needs. We set up this hostel is aimed to provide budget and comfort accommodation to you.

We are Located at the heart of Kowloon - Tsim Sha Tsui. Easy accessible from airport and to everywhere in Hong Kong even Macau and China nearby.
1 minute walking distance to MTR station and 2 minutes to airport bus stop.",a few days or more,0%,N/A,f,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbd603f5-2680-49f1-93da-6dd0b496113b.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,16,16,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Kowloon, New Territories, Hong Kong",Yau Tsim Mong,,22.2957,114.1727,Shared room in hostel,Shared room,8,,4 shared baths,1,8,"[""Fire extinguisher"", ""Air conditioning"", ""Iron"", ""Essentials"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Washer"", ""Wifi"", ""Laptop-friendly workspace"", ""TV"", ""Dryer"", ""Smoke alarm"", ""First aid kit""]",$231.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,0,0,0,,,,,,,,,,,f,16,0,0,16,
9721046,https://www.airbnb.com/rooms/9721046,20201025050911,2020-10-25,Ensuite private rm 1 min to MTR - 2,"his is ensuite room with private bathroom <br />Good for 2 people max.<br /><br />Key area: can reach 3 MTR stations in 2 mins: Kowloon,Mongkok   <br />This nicely decorated studio is well-equipped with all basic living necessity<br /><br />é€™é–“å°å…¬å¯“ç°¡å–®æ¸…æ½”ï¼Œå„ç¨®åŸºæœ¬ç”Ÿæ´»è¨­å‚™éƒ½é½Šå…¨ï¼Œå¸Œæœ›æä¾›ä¸€å€‹æ–¹ä¾¿ä¹¾æ·¨",,https://a0.muscache.com/pictures/ee8efa29-d19d-4634-b895-4f88a56b8ce2.jpg,2767559,https://www.airbnb.com/users/show/2767559,Mark,2012-06-28,"Yuen Long, New Territories, Hong Kong","æœ¬äººæ–¼æ²¹å°–æ—ºç¶“ç‡Ÿæ”¶ç§Ÿå¤šå¹´,ç™¼è¦ºç¾åœ¨æœ‰è¨±å¤šå›½å…§åŒèƒžå’Œåœ‹å¤–å–œæ­¡è‡ªåº§å¤–éŠ,æ‰€ä»¥æœ¬äººç²¾é¸ä¸€äº›åœ°ç‚¹ç†æƒ³ç®¡ç†å®Œå–„çš„å¤§åŽ¦æ–¹ä¾¿æ¯ä½è²´å®¢é•·ä½çŸ­ç§Ÿ,åŒæ™‚æœ¬å…¬å¸æœ‰å°ˆäºº24å°æ™‚ç‚ºå®¢äººæœå‹™,æœ¬äººå¤§éƒ¨ä»½å–®é–“æ˜¯å…¨æ–°è£ä¿®è¨­å‚™å®Œå–„ï½¡å¸Œæœ›æœåŠ¡åˆ°å¤§å®¶,å¹«åˆ°å¤§å®¶å¦‚æœ‰æŸ¥è¯¢å¯è‡´ç”µæŸ¥è¯¢,å°½åŠ›ä¸ºå¤§å®¶æœåŠ¡!å¦‚æœ‰ä»»ä½•ç–‘é—®æ¬¢è¿Žç”µé‚®ç»™æˆ‘æŸ¥è¯¢,æˆ‘ä¼šå°½å¿«å›žå¤!

 (Website hidden by Airbnb) operate in the Yau Tsim Mong rent collection for many years, found that there are many compatriots and foreign like to travel from the Block, so I selected an ideal location management building convenient to each guests is long-lived short rent, while the company on call 24 hoursservices for the guests, and I most of a single room is newly renovated fully equipped. I hope the service to everyone, and help to all inquiries, please call queries the best service for everyone! If you have any questions, please email inquiries to me, I will reply as soon as possible (Website hidden by Airbnb)",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/2767559/profile_pic/1340865297/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2767559/profile_pic/1340865297/original.jpg?aki_policy=profile_x_medium,Mong Kok,16,16,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Yau Tsim Mong,,22.31821,114.17088,Private room in apartment,Private room,2,,1 bath,1,1,"[""Air conditioning"", ""Essentials"", ""Hot tub"", ""Elevator"", ""TV"", ""Wifi""]",$628.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2020-10-25,0,0,0,,,,,,,,,,,f,13,2,9,2,
9739939,https://www.airbnb.com/rooms/9739939,20201025050911,2020-10-25,Feel like a home,My place is close to the city center. Youâ€™ll love my place because of the people. My place is good for solo adventurers.,,https://a0.muscache.com/pictures/e0111b9f-9e4c-4ed2-8e2f-6664573f1b94.jpg,50252830,https://www.airbnb.com/users/show/50252830,Water,2015-12-01,HK,"",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/0ea96387-23de-4493-adb5-51cf1f1f5e0e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0ea96387-23de-4493-adb5-51cf1f1f5e0e.jpg?aki_policy=profile_x_medium,Kwun Tong North,1,1,"['email', 'phone']",t,f,,Kwun Tong,,22.33032,114.22204,Private room in apartment,Private room,1,,1 bath,1,1,[],$270.00,30,365,30,30,365,365,30.0,365.0,,t,23,53,83,173,2020-10-25,0,0,0,,,,,,,,,,,f,1,0,1,0,
9740895,https://www.airbnb.com/rooms/9740895,20201025050911,2020-10-25,3äººå®¶åº­æˆ¿ /3people Private Room Ensuite,1 x double bed + 1 x single bed<br />or<br />3 x single beds,,https://a0.muscache.com/pictures/cb4b5903-68da-4ecb-b18b-4e0a41e47f8a.jpg,30098437,https://www.airbnb.com/users/show/30098437,Dragon Hostel,2015-03-27,Hong kong,"Centrally located in Mongkok, Kowloon, Dragon Hostel offers economy private rooms and shared rooms for all people around the world. 
Experience Hongkong style, what we eat, how we work, how we live, and how we have fun!! 
",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/05c9794a-0060-48a3-9999-3dfd881a5454.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/05c9794a-0060-48a3-9999-3dfd881a5454.jpg?aki_policy=profile_x_medium,Mong Kok,54,54,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,f,,Yau Tsim Mong,,22.32053,114.17004,Private room in apartment,Private room,3,,1 bath,1,3,"[""Shampoo"", ""Fire extinguisher"", ""Air conditioning"", ""Iron"", ""Kitchen"", ""Lock on bedroom door"", ""Building staff"", ""Hangers"", ""Elevator"", ""Hair dryer"", ""Washer"", ""Wifi"", ""Laptop-friendly workspace"", ""TV"", ""Dryer"", ""Smoke alarm""]",$388.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,22,297,2020-10-25,29,1,0,2018-01-05,2019-12-31,94,10,9,10,10,10,10,,t,51,0,33,13,0.85
